,loss,MSE_train,MSE_test,MSE_min_train,MSE_min_test,time
51,119.87505518595377,0.5658375568154032,0.7883681116273158,0.5307413431922653,0.725166263564686,0.0025247666666666667
52,121.4176129659017,0.5155597500750257,0.7014233913606821,0.5155597500750257,0.7014233913606821,0.0025659666666666666
53,118.36745147705078,0.5174153489605195,0.6781582185431329,0.5155597500750257,0.6781582185431329,0.002468033333333333
54,118.87057418823242,0.5589979679551371,0.7494907986407977,0.5155597500750257,0.6781582185431329,0.0028643333333333337
55,119.66003341674805,0.5236933034230812,0.6910020149166193,0.5155597500750257,0.6781582185431329,0.0024977999999999997
56,118.09102961222331,0.5210851901067872,0.6972333328568215,0.5155597500750257,0.6781582185431329,0.002713733333333333
57,117.7337142944336,0.564735926122,0.7464940775507151,0.5155597500750257,0.6781582185431329,0.0033429333333333333
58,118.20939381917317,0.5064972076746083,0.6765979484469564,0.5064972076746083,0.6765979484469564,0.0028843333333333334
59,117.79155756632487,0.5346976575218692,0.7122912030010546,0.5064972076746083,0.6765979484469564,0.003078466666666667
60,118.57985331217448,0.5258471957842292,0.6986207884512808,0.5064972076746083,0.6765979484469564,0.0025102666666666665
61,117.53688252766928,0.5195200549583096,0.6990500730883596,0.5064972076746083,0.6765979484469564,0.0037766666666666665
62,116.55731480916342,0.4989995597149511,0.6613254023186745,0.4989995597149511,0.6613254023186745,0.002493533333333333
63,116.88363113403321,0.5469507598084513,0.7268989493908746,0.4989995597149511,0.6613254023186745,0.002978666666666666
64,119.28078638712564,0.5300825192275347,0.6961546468021405,0.4989995597149511,0.6613254023186745,0.0026831666666666657
65,118.2097775777181,0.5197637870582996,0.6974573855798496,0.4989995597149511,0.6613254023186745,0.002511666666666667
66,116.05729471842447,0.5085857275086735,0.6802813883751399,0.4989995597149511,0.6613254023186745,0.0024131666666666663
67,116.59523646036784,0.5135915959624479,0.6802908486878045,0.4989995597149511,0.6613254023186745,0.002920933333333333
68,116.60329793294271,0.5051090932904654,0.6503963975089702,0.4989995597149511,0.6503963975089702,0.002718333333333334
69,117.68643747965494,0.49708741100267223,0.664410561508592,0.49708741100267223,0.6503963975089702,0.0031041999999999992
70,115.57351150512696,0.5090556539411782,0.6746222541927035,0.49708741100267223,0.6503963975089702,0.0029846666666666663
71,115.9958885192871,0.5081204668212588,0.668574389376125,0.49708741100267223,0.6503963975089702,0.0029142
72,115.0876948038737,0.5074113815878828,0.6847513343125017,0.49708741100267223,0.6503963975089702,0.0036051666666666662
73,115.387521870931,0.49339478159475797,0.6592876101885328,0.49339478159475797,0.6503963975089702,0.0029246
74,115.100279490153,0.488517877845263,0.6438788560449794,0.488517877845263,0.6438788560449794,0.0024757000000000004
75,115.01463928222657,0.4919565952642214,0.6521897999028319,0.488517877845263,0.6438788560449794,0.0026504
76,115.71402130126953,0.5060466277697953,0.6758654201770605,0.488517877845263,0.6438788560449794,0.003459166666666667
77,117.22831598917644,0.5042824349487156,0.6526488507900672,0.488517877845263,0.6438788560449794,0.002677966666666667
78,115.62838083902994,0.4857580368587039,0.6366419827418451,0.4857580368587039,0.6366419827418451,0.0025451000000000002
79,114.59752756754557,0.4987601427868301,0.6642832941295431,0.4857580368587039,0.6366419827418451,0.002727
80,115.4045644124349,0.5153835979880582,0.6716433225880959,0.4857580368587039,0.6366419827418451,0.0031648666666666673
81,114.81488087972005,0.5363180520218244,0.7055005281599103,0.4857580368587039,0.6366419827418451,0.0030122333333333336
82,116.29781036376953,0.5219857608744476,0.6801275858667587,0.4857580368587039,0.6366419827418451,0.0027699666666666663
83,116.29465866088867,0.5037832282504731,0.6657980923674194,0.4857580368587039,0.6366419827418451,0.0029512666666666664
84,114.35690867106119,0.4896527095387115,0.6449950787839205,0.4857580368587039,0.6366419827418451,0.002552166666666667
85,113.46759363810222,0.48508283098705907,0.6541175533888953,0.48508283098705907,0.6366419827418451,0.003256833333333334
86,113.71101938883463,0.49394474010435374,0.6486428856486351,0.48508283098705907,0.6366419827418451,0.0029875999999999995
87,114.19036407470703,0.5213719588578358,0.6715286664049805,0.48508283098705907,0.6366419827418451,0.0029456
88,114.1632578531901,0.5039266191521264,0.6773532296992621,0.48508283098705907,0.6366419827418451,0.0027584999999999997
89,114.0355209350586,0.48961427034964966,0.6534090193531701,0.48508283098705907,0.6366419827418451,0.002481966666666667
90,112.981374613444,0.4884888065402901,0.6722381129483516,0.48508283098705907,0.6366419827418451,0.0027142333333333326
91,115.05674819946289,0.5120573223383729,0.6770037158699472,0.48508283098705907,0.6366419827418451,0.0030210666666666674
92,114.05884628295898,0.5017589503594175,0.6796351339771162,0.48508283098705907,0.6366419827418451,0.0029032666666666666
93,113.77657521565756,0.5116723204197579,0.668559118515308,0.48508283098705907,0.6366419827418451,0.0025016000000000005
94,112.67886072794596,0.49114051574245154,0.6615998269077065,0.48508283098705907,0.6366419827418451,0.0025893666666666664
95,112.2670160929362,0.4879505220201016,0.6569234773262004,0.48508283098705907,0.6366419827418451,0.0023925000000000005
96,112.40499903361003,0.4975636399612823,0.6644506253826951,0.48508283098705907,0.6366419827418451,0.0024508000000000012
97,112.73635711669922,0.5212323755155868,0.698612272752346,0.48508283098705907,0.6366419827418451,0.0023149000000000004
98,112.49922485351563,0.49200205236012035,0.6418226886285675,0.48508283098705907,0.6366419827418451,0.004349066666666666
99,112.08741912841796,0.5202538281637473,0.6892766681933612,0.48508283098705907,0.6366419827418451,0.0030830000000000002
100,112.25267232259115,0.4940686102357841,0.658190262383088,0.48508283098705907,0.6366419827418451,0.002377933333333333
101,111.56825739542643,0.4960008960231832,0.6846707585643612,0.48508283098705907,0.6366419827418451,0.002407933333333333
102,111.82516962687174,0.49910604683566523,0.6506473376901212,0.48508283098705907,0.6366419827418451,0.0030198999999999994
103,110.25166803995768,0.50210876003942,0.6608800251330219,0.48508283098705907,0.6366419827418451,0.002442833333333333
104,109.71377309163411,0.49382091445628323,0.6675238036096289,0.48508283098705907,0.6366419827418451,0.0026727333333333336
105,109.84795786539713,0.5024974051925402,0.6680502663310484,0.48508283098705907,0.6366419827418451,0.002382933333333334
106,109.5368169148763,0.501020195934772,0.6550397026339612,0.48508283098705907,0.6366419827418451,0.0024285333333333337
107,109.32354176839193,0.4999403334386277,0.6625679308522037,0.48508283098705907,0.6366419827418451,0.0024109333333333332
108,107.5210070292155,0.4986801498298856,0.6496037838294003,0.48508283098705907,0.6366419827418451,0.002538766666666667
109,106.85751597086589,0.4909872252380702,0.6627071382049305,0.48508283098705907,0.6366419827418451,0.0033655666666666667
110,106.324622853597,0.491609760362974,0.6636557225633493,0.48508283098705907,0.6366419827418451,0.0028280333333333334
111,105.98590825398763,0.523259385274342,0.6716116218217911,0.48508283098705907,0.6366419827418451,0.0023917333333333336
112,105.95136693318685,0.5229304320076522,0.6923873278373049,0.48508283098705907,0.6366419827418451,0.0026015333333333323
113,103.29009780883788,0.4989813243667728,0.6590913191190972,0.48508283098705907,0.6366419827418451,0.004596566666666666
114,102.75377680460612,0.4946882326478031,0.6617729612038487,0.48508283098705907,0.6366419827418451,0.0027122
115,101.84502894083658,0.5032050522163639,0.656228449745311,0.48508283098705907,0.6366419827418451,0.002652766666666667
116,102.00167516072591,0.4969927130323004,0.6618856440231831,0.48508283098705907,0.6366419827418451,0.003081666666666667
117,101.46475016276041,0.5030428391634765,0.6772613458068583,0.48508283098705907,0.6366419827418451,0.0029796666666666665
118,99.96185251871745,0.5021006659282271,0.6553350237502452,0.48508283098705907,0.6366419827418451,0.0032982999999999997
119,98.47874526977539,0.49439203752971556,0.6678029324733096,0.48508283098705907,0.6366419827418451,0.0026632666666666664
120,99.39509201049805,0.5133412119987553,0.6863930399206992,0.48508283098705907,0.6366419827418451,0.002761133333333333
121,98.15157419840494,0.49555198621458096,0.674446560257232,0.48508283098705907,0.6366419827418451,0.002344733333333333
