,loss,MAE_train,MAE_test,MAE_min_train,MAE_min_test,time
0,346.8601908365885,0.9526232156673389,1.1783575668121806,0.9526232156673389,1.1783575668121806,0.03707766666666666
1,226.54544525146486,0.6862350653208539,0.8454463231838355,0.6862350653208539,0.8454463231838355,0.002737366666666666
2,205.9659683227539,0.6607631459922533,0.8030729715755461,0.6607631459922533,0.8030729715755461,0.0034169666666666663
3,194.7892298380534,0.5973947832277824,0.7435856845212878,0.5973947832277824,0.7435856845212878,0.002564166666666666
4,188.27533009847005,0.6308269754569438,0.772118345102036,0.5973947832277824,0.7435856845212878,0.0025771
5,178.6977961222331,0.5804456401541283,0.7595475426835379,0.5804456401541283,0.7435856845212878,0.0030298666666666667
6,169.29213053385416,0.7029910938746611,0.8126673398990034,0.5804456401541283,0.7435856845212878,0.0035946000000000003
7,162.98260752360025,0.5655689851600705,0.6948610450114349,0.5655689851600705,0.6948610450114349,0.0025674666666666663
8,153.4884246826172,0.6570648333071878,0.7447529371973166,0.5655689851600705,0.6948610450114349,0.0025375333333333334
9,146.23878631591796,0.593740718944108,0.7119344868095199,0.5655689851600705,0.6948610450114349,0.0022184
10,138.45730845133463,0.5692189305656584,0.7124607921104884,0.5655689851600705,0.6948610450114349,0.003174066666666667
11,133.29195556640624,0.569156753895518,0.6778403698141227,0.5655689851600705,0.6778403698141227,0.0030475999999999997
12,127.42888921101888,0.5385320248492644,0.676117396332762,0.5385320248492644,0.676117396332762,0.0028826
13,124.8265744527181,0.5871287599158191,0.6897737523256746,0.5385320248492644,0.676117396332762,0.003069
14,125.19340413411459,0.5829941887494552,0.699202930671192,0.5385320248492644,0.676117396332762,0.0029438666666666666
15,126.1037722269694,0.5372262750534962,0.6623711578532001,0.5372262750534962,0.6623711578532001,0.0023219666666666667
16,120.99788208007813,0.5324387305465887,0.6482295819907481,0.5324387305465887,0.6482295819907481,0.0023437666666666665
17,121.87303034464519,0.550784983845157,0.6652792576940402,0.5324387305465887,0.6482295819907481,0.0024201
18,117.26011683146159,0.5241442333017436,0.6561510436851327,0.5241442333017436,0.6482295819907481,0.0023881666666666673
19,116.29443359375,0.570863780382539,0.6711879267608201,0.5241442333017436,0.6482295819907481,0.0025358999999999994
20,117.90232645670572,0.5417334983797051,0.6539539622796442,0.5241442333017436,0.6482295819907481,0.0022758333333333333
21,116.18333689371745,0.5138205825811115,0.6273439031937743,0.5138205825811115,0.6273439031937743,0.0033926000000000004
22,114.65305302937826,0.5104417849974264,0.6288817403496559,0.5104417849974264,0.6273439031937743,0.002623666666666667
23,114.42113622029622,0.5007277422310388,0.631580949700977,0.5007277422310388,0.6273439031937743,0.0025379333333333336
24,112.57068252563477,0.4989210047020639,0.610096042998193,0.4989210047020639,0.610096042998193,0.0026844666666666667
25,112.46780776977539,0.5068860430208426,0.6291388055250382,0.4989210047020639,0.610096042998193,0.0033659333333333334
26,112.40644048055013,0.5166577098107854,0.6251282084220563,0.4989210047020639,0.610096042998193,0.002359533333333333
27,112.86642150878906,0.4971055760262179,0.6041713208615465,0.4971055760262179,0.6041713208615465,0.0023474666666666666
28,111.88661193847656,0.48853736654522767,0.6003007861740371,0.48853736654522767,0.6003007861740371,0.0027547666666666664
29,110.51911900838216,0.4898231303992041,0.5957039538887233,0.48853736654522767,0.5957039538887233,0.0024263
30,110.73336944580078,0.4951724060111701,0.5990700666891992,0.48853736654522767,0.5957039538887233,0.0022961333333333333
31,110.21787694295247,0.49111842785204407,0.6281816934719652,0.48853736654522767,0.5957039538887233,0.002273733333333333
32,109.64554290771484,0.49511059075896685,0.6066208455247908,0.48853736654522767,0.5957039538887233,0.0023518999999999997
33,108.80225092569987,0.4842910522402833,0.6044747272582581,0.4842910522402833,0.5957039538887233,0.0024335666666666666
34,107.62633717854818,0.48273258695220855,0.6063469404062332,0.48273258695220855,0.5957039538887233,0.0026297333333333336
35,107.00788269042968,0.5080067511720421,0.6417430174937592,0.48273258695220855,0.5957039538887233,0.002797066666666667
36,106.44885940551758,0.4792350689151442,0.5927070671194891,0.4792350689151442,0.5927070671194891,0.0035714333333333325
37,105.70334192911784,0.48358640665698377,0.5977570866491442,0.4792350689151442,0.5927070671194891,0.002505833333333333
38,103.42716318766276,0.5075259000177296,0.6127237793849376,0.4792350689151442,0.5927070671194891,0.0027695
39,101.63645960489909,0.47432062316806983,0.5952030630057487,0.47432062316806983,0.5927070671194891,0.0022821333333333336
40,99.72674560546875,0.49577236619301085,0.6111834185891574,0.47432062316806983,0.5927070671194891,0.0033928666666666663
41,98.47717793782552,0.4906087879154485,0.6229061966968769,0.47432062316806983,0.5927070671194891,0.002576266666666666
42,95.86039759318034,0.48836417772921825,0.5969045411752867,0.47432062316806983,0.5927070671194891,0.002644866666666667
43,94.49702962239583,0.486012757162237,0.6078483948351823,0.47432062316806983,0.5927070671194891,0.002515933333333333
44,93.96956405639648,0.509565260098878,0.6184842573303905,0.47432062316806983,0.5927070671194891,0.0032235333333333334
45,92.98339970906575,0.48897994194362654,0.6162374673151507,0.47432062316806983,0.5927070671194891,0.0023490333333333335
46,91.98971125284831,0.5050363909566182,0.6155075760728712,0.47432062316806983,0.5927070671194891,0.0024728
47,91.31361897786458,0.5011697970847371,0.605947140843228,0.47432062316806983,0.5927070671194891,0.002731333333333334
48,90.4278325398763,0.48345828320125717,0.6150834613571499,0.47432062316806983,0.5927070671194891,0.002418866666666667
49,90.210009765625,0.49165581100813194,0.6078689566362347,0.47432062316806983,0.5927070671194891,0.0024381333333333335
50,90.0289794921875,0.49306491937243246,0.60306175850057,0.47432062316806983,0.5927070671194891,0.002346799999999999
51,89.10258458455404,0.47721691851781395,0.5924475742102316,0.47432062316806983,0.5924475742102316,0.002910866666666666
52,87.77486419677734,0.4909372140034344,0.6046718765278654,0.47432062316806983,0.5924475742102316,0.0022764333333333336
53,87.42942021687826,0.481814354285791,0.6070466007440587,0.47432062316806983,0.5924475742102316,0.0023859000000000007
54,88.37417755126953,0.4994465831249272,0.6344237193309014,0.47432062316806983,0.5924475742102316,0.0026241000000000003
55,86.92821578979492,0.4731331240820416,0.5953404747578708,0.4731331240820416,0.5924475742102316,0.004048866666666666
