,loss,MSE_train,MSE_test,MSE_max_train,MSE_max_test,time
0,111.60371335347493,1.0796736804637013,1.09831918356387,1.0796736804637013,1.09831918356387,0.01265245238095238
1,94.64112154642741,1.0076536104908829,1.0185209317607615,1.0796736804637013,1.09831918356387,0.0030637023809523814
2,83.66044716607956,0.9888511175333576,0.974535198221264,1.0796736804637013,1.09831918356387,0.0029754404761904766
3,70.30649462200347,0.8610399345534278,0.8758398556873541,1.0796736804637013,1.09831918356387,0.0028142499999999995
4,64.39369673956008,0.8926107357497337,0.9044717897807493,1.0796736804637013,1.09831918356387,0.0028241904761904767
5,62.98568362281436,0.7460290949866382,0.7558875107481325,1.0796736804637013,1.09831918356387,0.002972761904761905
6,60.99019082387289,0.7656410971225474,0.7826929742384741,1.0796736804637013,1.09831918356387,0.002754904761904762
7,56.960471244085404,0.828843383055877,0.8256702832758984,1.0796736804637013,1.09831918356387,0.003099678571428572
8,54.176932198660715,0.8066391760893312,0.7991504858492477,1.0796736804637013,1.09831918356387,0.0028057023809523805
9,50.342112314133416,1.0055553742376986,1.0511356888020953,1.0796736804637013,1.09831918356387,0.0032110595238095236
10,44.91824127378918,0.8873987411899822,0.8984319996536495,1.0796736804637013,1.09831918356387,0.0029669642857142855
11,39.75781422569638,0.8361383828848661,0.8612612846574643,1.0796736804637013,1.09831918356387,0.0027358928571428577
12,36.231101126897904,0.8369991972497394,0.8658695562397625,1.0796736804637013,1.09831918356387,0.002985452380952381
13,34.60919116792225,1.0275850379184128,1.0470374380365286,1.0796736804637013,1.09831918356387,0.0030601190476190476
14,33.508302597772506,0.8063590862686066,0.8325502165512475,1.0796736804637013,1.09831918356387,0.0029202142857142855
15,32.57072194417318,0.7298971443960822,0.7611286296072816,1.0796736804637013,1.09831918356387,0.002657607142857143
16,31.76156945455642,0.8172661510888023,0.8603443806219525,1.0796736804637013,1.09831918356387,0.0031617023809523805
17,30.99910070782616,0.8555032840718132,0.8939432476544059,1.0796736804637013,1.09831918356387,0.0030848928571428564
18,30.38849063146682,0.8854441832534088,0.9089324438313457,1.0796736804637013,1.09831918356387,0.0026630000000000004
19,30.006752218518937,1.0234402014841297,1.0597379911894482,1.0796736804637013,1.09831918356387,0.002956595238095238
20,29.562766165960404,0.7503785418006321,0.7754689603511926,1.0796736804637013,1.09831918356387,0.0031183571428571423
21,29.118670508975075,0.8696862748547979,0.8837261568499419,1.0796736804637013,1.09831918356387,0.0027776190476190474
22,28.823336237952823,0.7312510080874499,0.7457234655511032,1.0796736804637013,1.09831918356387,0.00383872619047619
23,28.538997990744456,0.8545522466258726,0.8729758177702086,1.0796736804637013,1.09831918356387,0.0026903571428571423
24,28.23751467750186,0.7312113965201459,0.7817163724071201,1.0796736804637013,1.09831918356387,0.0031564880952380955
25,27.919743878500803,0.8064563817351484,0.8404323187069739,1.0796736804637013,1.09831918356387,0.003327773809523809
26,27.648783774602983,0.8074689092453096,0.8325914081523195,1.0796736804637013,1.09831918356387,0.003100202380952381
27,27.422408172062465,0.8377755541465539,0.8540629382162519,1.0796736804637013,1.09831918356387,0.0032081785714285706
28,27.183069047473726,0.8516259063939613,0.8720802938316053,1.0796736804637013,1.09831918356387,0.0028867738095238096
29,27.053906259082613,0.8345140916226729,0.8737963076983923,1.0796736804637013,1.09831918356387,0.003035261904761904
30,26.771434102739608,0.8178922889131647,0.8436334304997057,1.0796736804637013,1.09831918356387,0.0029335357142857145
31,26.651934010641916,0.87644345713551,0.9043299137889461,1.0796736804637013,1.09831918356387,0.003149821428571429
32,26.422438462575276,0.7229817569166114,0.7754540585489059,1.0796736804637013,1.09831918356387,0.0029221071428571425
33,26.19124292192005,0.9117781812877153,0.9446272450468932,1.0796736804637013,1.09831918356387,0.0027825
34,26.078096480596635,0.880905710162625,0.909922920572142,1.0796736804637013,1.09831918356387,0.0030396666666666675
35,25.88449223836263,0.9000294005028122,0.9323059396501533,1.0796736804637013,1.09831918356387,0.002825833333333333
36,25.8079350789388,0.8034862218737695,0.8326499390514337,1.0796736804637013,1.09831918356387,0.003253797619047619
37,25.733711674099876,0.9633241045408983,0.9838518886458946,1.0796736804637013,1.09831918356387,0.0026700833333333333
38,25.60284103666033,0.70498807031442,0.7403385847153754,1.0796736804637013,1.09831918356387,0.002907797619047619
39,25.333921364375524,0.8875350244111646,0.9077862250844533,1.0796736804637013,1.09831918356387,0.0031727380952380957
40,25.281870978219168,0.8815890585900563,0.9047037807787774,1.0796736804637013,1.09831918356387,0.0031951309523809523
41,25.178307260785783,0.7632854098728612,0.8027522127907509,1.0796736804637013,1.09831918356387,0.0029275952380952383
42,25.072010062989733,0.8213228053417435,0.8598663940800438,1.0796736804637013,1.09831918356387,0.0033535238095238097
43,24.979930900392077,0.7837918323492966,0.8188259881085017,1.0796736804637013,1.09831918356387,0.0031535595238095246
44,24.82045979726882,0.7400848135197673,0.7710781656583306,1.0796736804637013,1.09831918356387,0.002766714285714286
45,24.697895004635765,0.7765354852390912,0.8270791483291571,1.0796736804637013,1.09831918356387,0.0027209642857142858
46,24.638140065329416,0.9378186794559961,0.9770285373213158,1.0796736804637013,1.09831918356387,0.003491761904761904
47,24.590420881907146,0.6966397876928794,0.7472657206732135,1.0796736804637013,1.09831918356387,0.0029493571428571433
48,24.46132471447899,0.7784112461705763,0.7935660194412752,1.0796736804637013,1.09831918356387,0.0027749642857142856
49,24.427085490453813,1.0524304065547225,1.070257659768762,1.0796736804637013,1.09831918356387,0.002863166666666667
50,24.303053855895996,0.7719202742559177,0.8136740881763606,1.0796736804637013,1.09831918356387,0.0029175833333333337
51,24.232898144494918,0.6917207954084454,0.7348562827685418,1.0796736804637013,1.09831918356387,0.0028406904761904767
52,24.16216536930629,0.8039889225641893,0.8466630713265015,1.0796736804637013,1.09831918356387,0.0033448333333333338
53,24.034910951341903,0.7256042478994755,0.7625465764012394,1.0796736804637013,1.09831918356387,0.0028620714285714287
54,23.96806526184082,0.8155628645564106,0.8581783076821635,1.0796736804637013,1.09831918356387,0.002690321428571428
55,23.952940827324277,0.8263778196256751,0.8551325111798374,1.0796736804637013,1.09831918356387,0.004060059523809525
56,23.818222341083345,0.6815580814916101,0.7047054500229095,1.0796736804637013,1.09831918356387,0.0026054047619047615
57,23.766244752066477,0.7526444272146626,0.7880110707943203,1.0796736804637013,1.09831918356387,0.003029130952380952
58,23.698872293744767,0.7392936551197371,0.7842359893038111,1.0796736804637013,1.09831918356387,0.003006202380952381
59,23.719420274098713,0.8389907310442343,0.882465433966076,1.0796736804637013,1.09831918356387,0.002821214285714286
60,23.620816253480456,0.6832706532152937,0.7265681917521113,1.0796736804637013,1.09831918356387,0.003483261904761905
61,23.586866673969087,0.6419040194870218,0.6859614770239112,1.0796736804637013,1.09831918356387,0.003032190476190476
62,23.574405193328857,0.9314886257407748,0.9600056967553858,1.0796736804637013,1.09831918356387,0.002813916666666667
63,23.572176978701638,0.8204091953609474,0.8647428974636655,1.0796736804637013,1.09831918356387,0.0027754285714285715
64,23.534040927886963,0.6917713593739602,0.7402639978315867,1.0796736804637013,1.09831918356387,0.0029326785714285713
65,23.405998071034748,0.6754830543515478,0.7205709547581879,1.0796736804637013,1.09831918356387,0.003040214285714286
66,23.3544766108195,0.7117003405180504,0.7479572110891471,1.0796736804637013,1.09831918356387,0.0028798809523809523
67,23.34347107296898,0.7326165930433729,0.77648280869972,1.0796736804637013,1.09831918356387,0.0029441309523809524
68,23.348818415687198,0.8715177119300546,0.8991545628216044,1.0796736804637013,1.09831918356387,0.0029301309523809527
69,23.226071289607457,0.6739898314622719,0.7094223749514776,1.0796736804637013,1.09831918356387,0.0030731071428571435
70,23.18254127956572,0.6674179300632466,0.6964813963122465,1.0796736804637013,1.09831918356387,0.002975880952380953
71,23.174854982466925,0.6852212245587911,0.7259247322820516,1.0796736804637013,1.09831918356387,0.0033563809523809527
72,23.12566364379156,0.6945032581250635,0.7180646058443372,1.0796736804637013,1.09831918356387,0.0033764761904761897
73,23.108681042989094,0.6788945185136521,0.7193754179345816,1.0796736804637013,1.09831918356387,0.002976869047619047
74,23.066877433231898,0.6915091023981355,0.7424012093937057,1.0796736804637013,1.09831918356387,0.0025708214285714284
75,23.065916629064652,0.9178173920715359,0.9569885092106597,1.0796736804637013,1.09831918356387,0.0031252738095238104
76,23.02586943762643,0.8345746849817794,0.9001948006726433,1.0796736804637013,1.09831918356387,0.002775178571428571
