,loss,MAPE_train,MAPE_test,MAPE_min_train,MAPE_min_test,time
0,287.3406239827474,389.27306879294827,56.78016314510039,389.27306879294827,56.78016314510039,0.03894546666666667
1,440.4568812052409,153.77972131884937,44.68932782394263,153.77972131884937,44.68932782394263,0.0024663
2,239.77682647705078,291.87052777855934,45.40236044451792,153.77972131884937,44.68932782394263,0.0030973999999999997
3,416.77661794026693,122.65003957881716,27.877315767617244,122.65003957881716,27.877315767617244,0.0024856666666666677
4,210.32256495157878,270.26871838454,36.19937069894145,122.65003957881716,27.877315767617244,0.0029489666666666662
5,401.5822062174479,179.88072042282113,42.432106086518914,122.65003957881716,27.877315767617244,0.0029283333333333327
6,278.2891771952311,231.41978168853058,40.38708420950386,122.65003957881716,27.877315767617244,0.003378933333333333
7,301.32053833007814,122.71068209516527,34.195116001247484,122.65003957881716,27.877315767617244,0.002539966666666666
8,207.30286610921223,209.15596206185887,32.09317345276539,122.65003957881716,27.877315767617244,0.002668833333333333
9,281.9137868245443,125.38425085631607,25.064643836919824,122.65003957881716,25.064643836919824,0.0025810333333333327
10,213.29707794189454,172.75056291031927,25.409211314322214,122.65003957881716,25.064643836919824,0.0024582999999999996
11,272.88172861735023,51.1873920593508,15.921672150470613,51.1873920593508,15.921672150470613,0.0023583999999999996
12,122.14113896687826,151.1483988793471,27.97646471272946,51.1873920593508,15.921672150470613,0.0028002666666666664
13,327.17158559163414,49.61139044718338,17.223001938496346,49.61139044718338,15.921672150470613,0.0025040333333333337
14,136.0207321166992,246.313366233997,31.289044953618706,49.61139044718338,15.921672150470613,0.002743533333333333
15,293.121009572347,35.69156030339135,11.605496756913563,35.69156030339135,11.605496756913563,0.0026364
16,120.10088450113932,108.22531567076521,21.916878416619884,35.69156030339135,11.605496756913563,0.0024861333333333333
17,225.39474589029948,75.50372615401793,15.71897249145492,35.69156030339135,11.605496756913563,0.0035524333333333334
18,144.38725001017252,140.6362353861948,23.425723164773466,35.69156030339135,11.605496756913563,0.0026231333333333337
19,194.0540855407715,53.892295347961465,9.999546061279714,35.69156030339135,9.999546061279714,0.0025753
20,141.05746841430664,114.72352415128405,19.967402209675292,35.69156030339135,9.999546061279714,0.0027164333333333326
21,170.97728576660157,61.76378987289805,13.392907952086693,35.69156030339135,9.999546061279714,0.0032694333333333327
22,121.73017450968425,111.33726482917366,21.58290687613298,35.69156030339135,9.999546061279714,0.002769433333333333
23,163.0716323852539,36.52371875757073,7.604094591926028,35.69156030339135,7.604094591926028,0.002614166666666667
24,105.74307327270508,73.34167129671584,12.502287956822972,35.69156030339135,7.604094591926028,0.002355033333333333
25,125.94507573445638,31.472309687041623,7.674299939795122,31.472309687041623,7.604094591926028,0.002358366666666667
26,113.07093353271485,103.5706078416237,19.16006120576604,31.472309687041623,7.604094591926028,0.0023793
27,151.20614013671874,54.362240492648674,9.769129478346912,31.472309687041623,7.604094591926028,0.0023943666666666665
28,121.93146565755208,35.1899304199503,7.587288522479874,31.472309687041623,7.587288522479874,0.002789766666666666
29,121.70627136230469,40.58423983450742,6.896639104606466,31.472309687041623,6.896639104606466,0.0024100333333333325
30,106.06881103515624,40.67158277865098,8.611241031259578,31.472309687041623,6.896639104606466,0.002563066666666667
31,100.9889773050944,32.58339382166939,6.862516879267892,31.472309687041623,6.862516879267892,0.002433200000000001
32,91.66948572794597,26.435171739998715,7.50157566685928,26.435171739998715,6.862516879267892,0.0034549999999999997
33,118.40066960652669,27.283288679609132,6.16535239044881,26.435171739998715,6.16535239044881,0.0027547333333333337
34,104.47873382568359,46.66350441784185,8.123715773083932,26.435171739998715,6.16535239044881,0.0024332333333333335
35,104.31039683024089,18.57910431685032,7.738874113145377,18.57910431685032,6.16535239044881,0.0024638999999999998
36,109.64951883951822,26.939867378313618,6.866823747534734,18.57910431685032,6.16535239044881,0.003226233333333334
37,100.34482269287109,36.80582586547268,5.97305863205357,18.57910431685032,5.97305863205357,0.002443566666666666
38,108.02933807373047,37.573369840946995,7.16490309850801,18.57910431685032,5.97305863205357,0.0026487666666666675
39,112.56567611694337,39.634491092804566,6.919473417511274,18.57910431685032,5.97305863205357,0.002360433333333334
40,102.31012624104818,28.701752363371327,7.039280897816153,18.57910431685032,5.97305863205357,0.0024323333333333332
41,106.78262685139974,25.046295600610936,6.370245048266134,18.57910431685032,5.97305863205357,0.0024833333333333326
42,104.84377492268881,38.431600472999015,6.7412917408064175,18.57910431685032,5.97305863205357,0.0023861666666666666
43,101.00690129597982,36.048100912037015,6.712333480505609,18.57910431685032,5.97305863205357,0.002624333333333333
44,112.87473068237304,21.33213833943527,6.2051156325203145,18.57910431685032,5.97305863205357,0.002697933333333333
45,101.68209355672201,50.18681053135175,9.04836109078018,18.57910431685032,5.97305863205357,0.0023795333333333332
46,116.9481943766276,35.47041183656584,6.886825104914166,18.57910431685032,5.97305863205357,0.0026488
47,102.7842160542806,37.8115933875658,7.022636822783118,18.57910431685032,5.97305863205357,0.0034415333333333337
48,106.26993026733399,33.63075990991676,7.518886061979676,18.57910431685032,5.97305863205357,0.002616433333333333
49,97.28616383870443,43.90464977045875,8.24238154846466,18.57910431685032,5.97305863205357,0.0025111666666666663
50,112.57598571777343,32.63633580982581,6.466952557115775,18.57910431685032,5.97305863205357,0.0024694999999999995
51,99.07356491088868,33.305682619053606,5.474260255161997,18.57910431685032,5.474260255161997,0.0024211000000000002
52,100.38119506835938,35.99527902565891,6.016111727184042,18.57910431685032,5.474260255161997,0.0027417
53,99.62781270345052,44.19983319380683,8.394212705777768,18.57910431685032,5.474260255161997,0.002284666666666667
54,124.60357767740885,34.60653726933456,8.574704414259333,18.57910431685032,5.474260255161997,0.0024036
55,100.11125208536784,37.19722443796684,6.415448206538983,18.57910431685032,5.474260255161997,0.0026985333333333335
56,100.4087890625,31.72174728022356,7.5205590763714625,18.57910431685032,5.474260255161997,0.0027501666666666664
57,109.40067520141602,30.293349383141038,6.415076406030352,18.57910431685032,5.474260255161997,0.0028561
58,107.7936907450358,30.462194281393728,7.306327407248505,18.57910431685032,5.474260255161997,0.003572300000000001
59,88.69066467285157,42.86346962321541,5.923506784844956,18.57910431685032,5.474260255161997,0.0023364666666666665
60,108.8024777730306,38.18311984745604,7.517330813044863,18.57910431685032,5.474260255161997,0.002623833333333334
61,94.62780431111653,20.17089760014604,6.070354034755734,18.57910431685032,5.474260255161997,0.0026365333333333335
62,111.6350201924642,28.25248196799122,5.570529226152315,18.57910431685032,5.474260255161997,0.0031149999999999993
63,98.31287307739258,40.85923928258784,7.765161071665853,18.57910431685032,5.474260255161997,0.0025941333333333325
64,113.24277776082357,34.29055323893941,7.784275603006125,18.57910431685032,5.474260255161997,0.002473333333333334
65,98.29302775065104,24.31143727142354,5.4394693318125364,18.57910431685032,5.4394693318125364,0.0024743
66,93.82774302164714,22.973347326345014,6.3180315123941515,18.57910431685032,5.4394693318125364,0.002401366666666667
67,91.18094100952149,43.20150635296027,7.720044704634281,18.57910431685032,5.4394693318125364,0.002326266666666667
68,110.51411997477213,26.404266450274935,7.901558144425964,18.57910431685032,5.4394693318125364,0.0029248333333333327
69,88.78060404459636,40.45137818218246,5.609503339517297,18.57910431685032,5.4394693318125364,0.002426233333333334
70,113.58670450846354,16.751575566451002,5.72523367888649,16.751575566451002,5.4394693318125364,0.0029193666666666664
71,107.38781255086263,36.49205144706495,8.174705846094039,16.751575566451002,5.4394693318125364,0.0026697666666666672
72,98.30978647867839,46.46136430871634,9.645546875388925,16.751575566451002,5.4394693318125364,0.0026893
73,107.1950294494629,24.966448790939637,6.196491518833373,16.751575566451002,5.4394693318125364,0.0033383333333333333
74,102.18264821370443,42.566613661679895,9.46931518102836,16.751575566451002,5.4394693318125364,0.0022884000000000003
75,117.56730168660482,31.816818448175457,6.583860276394802,16.751575566451002,5.4394693318125364,0.0023877333333333335
76,97.11730550130208,41.90253946456001,8.772213254714453,16.751575566451002,5.4394693318125364,0.0023658999999999998
77,102.19534683227539,38.55155814793108,7.907112473729794,16.751575566451002,5.4394693318125364,0.0041732666666666664
78,103.49820124308268,39.40011247048958,7.5029646042267215,16.751575566451002,5.4394693318125364,0.002379566666666667
79,108.12432581583658,36.80086046209487,9.249644051293327,16.751575566451002,5.4394693318125364,0.002672233333333333
80,113.31352818806967,31.792486709669134,6.087683354781199,16.751575566451002,5.4394693318125364,0.0026078333333333327
81,101.61412633260092,22.46385711993381,5.158616462447929,16.751575566451002,5.158616462447929,0.0023816333333333338
82,84.89603907267252,32.541164870656004,6.089472174710089,16.751575566451002,5.158616462447929,0.0027703999999999997
83,94.42388331095377,53.376509349221735,11.215255454443797,16.751575566451002,5.158616462447929,0.0023265
84,124.08119303385416,31.038358484975483,7.066392210130085,16.751575566451002,5.158616462447929,0.0024046666666666665
85,107.91263478597006,20.159370243513884,6.465594882057374,16.751575566451002,5.158616462447929,0.0023414999999999994
86,103.46269276936849,39.41146851081346,6.857313695966566,16.751575566451002,5.158616462447929,0.002912633333333333
87,109.59594116210937,33.12598833208544,6.906353556050854,16.751575566451002,5.158616462447929,0.0026327333333333335
88,94.06075236002604,39.42153963053438,7.963041750664151,16.751575566451002,5.158616462447929,0.004256333333333333
89,113.32875213623046,35.51033652742952,7.123905158767528,16.751575566451002,5.158616462447929,0.0023086999999999995
90,105.21958770751954,35.29120352617502,6.232679575440091,16.751575566451002,5.158616462447929,0.0027431333333333336
